uuid,level,type,metric,score
14837,emb,a_1_a_7,s,0.99602044
14837,emb,a_2_a_3,s,0.985361
14837,emb,a_2_a_4,s,0.9889926
14837,emb,a_2_a_5,s,0.994068
14837,emb,a_2_a_6,s,0.9834565
14837,emb,a_2_a_7,s,0.9875757
14837,emb,a_3_a_4,s,0.98911715
14837,emb,a_3_a_5,s,0.99130076
14837,emb,a_3_a_6,s,0.9960363
14837,emb,a_3_a_7,s,0.9921417
14837,emb,a_4_a_5,s,0.99636626
14837,emb,a_4_a_6,s,0.9875223
14837,emb,a_4_a_7,s,0.9926672
14837,emb,a_5_a_6,s,0.9897364
14837,emb,a_5_a_7,s,0.9943334
14837,emb,a_6_a_7,s,0.9910232
14838,emb,a_0_a_1,s,0.90229374
14838,emb,a_0_a_2,s,0.9329264
14838,emb,a_0_a_3,s,0.9329487
14838,emb,a_0_a_4,s,0.9374557
14838,emb,a_0_a_5,s,0.93262506
14838,emb,a_0_a_6,s,0.9318516
14838,emb,a_0_a_7,s,0.97793996
14838,emb,a_1_a_2,s,0.949565
14838,emb,a_1_a_3,s,0.9482529
14838,emb,a_1_a_4,s,0.9320018
14838,emb,a_1_a_5,s,0.95110404
14838,emb,a_1_a_6,s,0.95069015
14838,emb,a_1_a_7,s,0.9362371
14838,emb,a_2_a_3,s,0.99181354
14838,emb,a_2_a_4,s,0.9688705
14838,emb,a_2_a_5,s,0.9995382
14838,emb,a_2_a_6,s,0.98935795
14838,emb,a_2_a_7,s,0.96866333
14838,emb,a_3_a_4,s,0.97927713
14838,emb,a_3_a_5,s,0.9917771
14838,emb,a_3_a_6,s,0.99834836
14838,emb,a_3_a_7,s,0.9660369
14838,emb,a_4_a_5,s,0.96938163
14838,emb,a_4_a_6,s,0.97927576
14838,emb,a_4_a_7,s,0.9546702
14838,emb,a_5_a_6,s,0.99045104
14838,emb,a_5_a_7,s,0.9683611
14838,emb,a_6_a_7,s,0.96403205
14839,emb,a_0_a_1,s,0.9521335
14839,emb,a_0_a_2,s,0.9328052
14839,emb,a_0_a_3,s,0.9268017
14839,emb,a_0_a_4,s,0.9529432
14839,emb,a_0_a_5,s,0.99351245
14839,emb,a_0_a_6,s,0.9652338
14839,emb,a_0_a_7,s,0.96483105
14839,emb,a_1_a_2,s,0.9775916
14839,emb,a_1_a_3,s,0.954413
14839,emb,a_1_a_4,s,0.99871004
14839,emb,a_1_a_5,s,0.95712
14839,emb,a_1_a_6,s,0.9327061
14839,emb,a_1_a_7,s,0.97800994
14839,emb,a_2_a_3,s,0.94652176
14839,emb,a_2_a_4,s,0.97519934
14839,emb,a_2_a_5,s,0.9331709
14839,emb,a_2_a_6,s,0.9254639
14839,emb,a_2_a_7,s,0.945927
14839,emb,a_3_a_4,s,0.9529435
14839,emb,a_3_a_5,s,0.92984676
14839,emb,a_3_a_6,s,0.94324386
14839,emb,a_3_a_7,s,0.92467415
14839,emb,a_4_a_5,s,0.95934516
14839,emb,a_4_a_6,s,0.92946595
14839,emb,a_4_a_7,s,0.9796998
14839,emb,a_5_a_6,s,0.95957667
14839,emb,a_5_a_7,s,0.9709841
14839,emb,a_6_a_7,s,0.94194376
14840,emb,a_0_a_1,s,0.9594306
14840,emb,a_0_a_2,s,1.0
14840,emb,a_0_a_3,s,0.9589721
14840,emb,a_0_a_4,s,1.0
14840,emb,a_0_a_5,s,0.9594306
14840,emb,a_0_a_6,s,1.0
14840,emb,a_0_a_7,s,1.0
14840,emb,a_1_a_2,s,0.9594306
14840,emb,a_1_a_3,s,0.99968827
14840,emb,a_1_a_4,s,0.9594306
14840,emb,a_1_a_5,s,1.0000002
14840,emb,a_1_a_6,s,0.9594306
14840,emb,a_1_a_7,s,0.9594306
14840,emb,a_2_a_3,s,0.9589721
14840,emb,a_2_a_4,s,1.0
14840,emb,a_2_a_5,s,0.9594306
14840,emb,a_2_a_6,s,1.0
14840,emb,a_2_a_7,s,1.0
14840,emb,a_3_a_4,s,0.9589721
14840,emb,a_3_a_5,s,0.99968827
14840,emb,a_3_a_6,s,0.9589721
14840,emb,a_3_a_7,s,0.9589721
14840,emb,a_4_a_5,s,0.9594306
14840,emb,a_4_a_6,s,1.0
14840,emb,a_4_a_7,s,1.0
14840,emb,a_5_a_6,s,0.9594306
14840,emb,a_5_a_7,s,0.9594306
14840,emb,a_6_a_7,s,1.0
14841,emb,a_0_a_1,s,0.9723287
14841,emb,a_0_a_2,s,0.96473956
14841,emb,a_0_a_3,s,0.95075345
14841,emb,a_0_a_4,s,0.9389087
14841,emb,a_0_a_5,s,0.9491905
14841,emb,a_0_a_6,s,0.94467545
14841,emb,a_0_a_7,s,0.9703141
14841,emb,a_1_a_2,s,0.984831
14841,emb,a_1_a_3,s,0.93333834
14841,emb,a_1_a_4,s,0.92563665
14841,emb,a_1_a_5,s,0.92950255
14841,emb,a_1_a_6,s,0.935494
14841,emb,a_1_a_7,s,0.95573366
14841,emb,a_2_a_3,s,0.94150233
14841,emb,a_2_a_4,s,0.9352623
14841,emb,a_2_a_5,s,0.93728507
14841,emb,a_2_a_6,s,0.94398
14841,emb,a_2_a_7,s,0.94810796
14841,emb,a_3_a_4,s,0.9841477
14841,emb,a_3_a_5,s,0.99289596
14841,emb,a_3_a_6,s,0.9941948
14841,emb,a_3_a_7,s,0.9332671
14841,emb,a_4_a_5,s,0.98141307
14841,emb,a_4_a_6,s,0.98594
14841,emb,a_4_a_7,s,0.92523044
14841,emb,a_5_a_6,s,0.989622
14841,emb,a_5_a_7,s,0.93625367
14841,emb,a_6_a_7,s,0.9292902
14842,emb,a_0_a_1,s,0.9725337
14842,emb,a_0_a_2,s,0.96295834
14842,emb,a_0_a_3,s,0.9634433
14842,emb,a_0_a_4,s,0.96326363
14842,emb,a_0_a_5,s,0.94662637
14842,emb,a_0_a_6,s,0.9629264
14842,emb,a_0_a_7,s,0.96372044
14842,emb,a_1_a_2,s,0.97776824
14842,emb,a_1_a_3,s,0.97951394
14842,emb,a_1_a_4,s,0.9794205
14842,emb,a_1_a_5,s,0.9574691
14842,emb,a_1_a_6,s,0.9784404
14842,emb,a_1_a_7,s,0.9786134
14842,emb,a_2_a_3,s,0.99537146
14842,emb,a_2_a_4,s,0.9941509
14842,emb,a_2_a_5,s,0.9788202
14842,emb,a_2_a_6,s,0.99466133
14842,emb,a_2_a_7,s,0.9950396
14842,emb,a_3_a_4,s,0.99775505
14842,emb,a_3_a_5,s,0.98223954
14842,emb,a_3_a_6,s,0.99728453
14842,emb,a_3_a_7,s,0.99763155
14842,emb,a_4_a_5,s,0.9815898
14842,emb,a_4_a_6,s,0.9994391
14842,emb,a_4_a_7,s,0.998877
14842,emb,a_5_a_6,s,0.9821851
14842,emb,a_5_a_7,s,0.98309845
14842,emb,a_6_a_7,s,0.9994787
14843,emb,a_0_a_1,s,0.85993624
14843,emb,a_0_a_2,s,0.9937436
14843,emb,a_0_a_3,s,0.9662711
14843,emb,a_0_a_4,s,0.9609355
14843,emb,a_0_a_5,s,0.9937436
14843,emb,a_0_a_6,s,0.9571852
14843,emb,a_0_a_7,s,0.990885
14843,emb,a_1_a_2,s,0.8493775
14843,emb,a_1_a_3,s,0.88185334
14843,emb,a_1_a_4,s,0.87517375
14843,emb,a_1_a_5,s,0.8493775
14843,emb,a_1_a_6,s,0.8859576
14843,emb,a_1_a_7,s,0.8526484
14843,emb,a_2_a_3,s,0.964332
14843,emb,a_2_a_4,s,0.9582809
14843,emb,a_2_a_5,s,0.99999994
14843,emb,a_2_a_6,s,0.9547963
14843,emb,a_2_a_7,s,0.99305916
14843,emb,a_3_a_4,s,0.98912954
14843,emb,a_3_a_5,s,0.964332
14843,emb,a_3_a_6,s,0.98994577
14843,emb,a_3_a_7,s,0.9630375
14843,emb,a_4_a_5,s,0.9582809
14843,emb,a_4_a_6,s,0.98035234
14843,emb,a_4_a_7,s,0.95515245
14843,emb,a_5_a_6,s,0.9547963
14843,emb,a_5_a_7,s,0.99305916
14843,emb,a_6_a_7,s,0.9539042
14844,emb,a_0_a_1,s,0.957592
14844,emb,a_0_a_2,s,0.99081475
14844,emb,a_0_a_3,s,0.9374382
14844,emb,a_0_a_4,s,0.93622553
14844,emb,a_0_a_5,s,0.9316102
14844,emb,a_0_a_6,s,0.99081475
14844,emb,a_0_a_7,s,0.9107622
14844,emb,a_1_a_2,s,0.96137077
14844,emb,a_1_a_3,s,0.96184444
14844,emb,a_1_a_4,s,0.95715654
14844,emb,a_1_a_5,s,0.971357
14844,emb,a_1_a_6,s,0.96137077
14844,emb,a_1_a_7,s,0.9524084
14844,emb,a_2_a_3,s,0.94476545
14844,emb,a_2_a_4,s,0.94017446
14844,emb,a_2_a_5,s,0.93482244
14844,emb,a_2_a_6,s,1.0000002
14844,emb,a_2_a_7,s,0.91590476
14844,emb,a_3_a_4,s,0.9803017
14844,emb,a_3_a_5,s,0.9920516
14844,emb,a_3_a_6,s,0.94476545
14844,emb,a_3_a_7,s,0.97771335
14844,emb,a_4_a_5,s,0.97608775
14844,emb,a_4_a_6,s,0.94017446
14844,emb,a_4_a_7,s,0.964133
14844,emb,a_5_a_6,s,0.93482244
14844,emb,a_5_a_7,s,0.98308337
14844,emb,a_6_a_7,s,0.91590476
14845,emb,a_0_a_1,s,0.98025894
14845,emb,a_0_a_2,s,0.98072606
14845,emb,a_0_a_3,s,0.97011906
14845,emb,a_0_a_4,s,0.898414
14845,emb,a_0_a_5,s,0.969398
14845,emb,a_0_a_6,s,0.923717
14845,emb,a_0_a_7,s,0.95840377
14845,emb,a_1_a_2,s,0.97046214
14845,emb,a_1_a_3,s,0.9748972
14845,emb,a_1_a_4,s,0.8959053
14845,emb,a_1_a_5,s,0.9852927
14845,emb,a_1_a_6,s,0.9172589
14845,emb,a_1_a_7,s,0.97018254
14845,emb,a_2_a_3,s,0.98998827
14845,emb,a_2_a_4,s,0.9256205
14845,emb,a_2_a_5,s,0.9664804
14845,emb,a_2_a_6,s,0.9446341
14845,emb,a_2_a_7,s,0.9783601
14845,emb,a_3_a_4,s,0.9267863
14845,emb,a_3_a_5,s,0.9711144
14845,emb,a_3_a_6,s,0.9459897
14845,emb,a_3_a_7,s,0.984967
14845,emb,a_4_a_5,s,0.9195109
14845,emb,a_4_a_6,s,0.94339293
14845,emb,a_4_a_7,s,0.9391072
14845,emb,a_5_a_6,s,0.94047904
14845,emb,a_5_a_7,s,0.9844685
14845,emb,a_6_a_7,s,0.9609908
14846,emb,a_0_a_1,s,0.99758327
14846,emb,a_0_a_2,s,0.9960488
14846,emb,a_0_a_3,s,0.99277097
14846,emb,a_0_a_4,s,0.9919831
14846,emb,a_0_a_5,s,0.98692334
14846,emb,a_0_a_6,s,0.9885426
14846,emb,a_0_a_7,s,0.984358
14846,emb,a_1_a_2,s,0.99315476
14846,emb,a_1_a_3,s,0.990998
14846,emb,a_1_a_4,s,0.98972106
14846,emb,a_1_a_5,s,0.98390806
14846,emb,a_1_a_6,s,0.9862136
14846,emb,a_1_a_7,s,0.98628235
14846,emb,a_2_a_3,s,0.989771
14846,emb,a_2_a_4,s,0.99345934
14846,emb,a_2_a_5,s,0.9896751
14846,emb,a_2_a_6,s,0.9911995
14846,emb,a_2_a_7,s,0.9849348
14846,emb,a_3_a_4,s,0.99682987
14846,emb,a_3_a_5,s,0.9916277
14846,emb,a_3_a_6,s,0.98786926
14846,emb,a_3_a_7,s,0.9784154
14846,emb,a_4_a_5,s,0.99344873
14846,emb,a_4_a_6,s,0.99096334
14846,emb,a_4_a_7,s,0.981894
14846,emb,a_5_a_6,s,0.985644
14846,emb,a_5_a_7,s,0.97544545
14846,emb,a_6_a_7,s,0.97857726
14847,emb,a_0_a_1,s,0.9973031
14847,emb,a_0_a_2,s,0.89678526
14847,emb,a_0_a_3,s,0.8980063
14847,emb,a_0_a_4,s,0.9984549
14847,emb,a_0_a_5,s,0.90392196
14847,emb,a_0_a_6,s,0.8737762
14847,emb,a_0_a_7,s,0.86035764
14847,emb,a_1_a_2,s,0.89308256
14847,emb,a_1_a_3,s,0.8952768
14847,emb,a_1_a_4,s,0.9975344
14847,emb,a_1_a_5,s,0.9012578
14847,emb,a_1_a_6,s,0.8724452
14847,emb,a_1_a_7,s,0.8620327
14847,emb,a_2_a_3,s,0.996327
14847,emb,a_2_a_4,s,0.8987524
14847,emb,a_2_a_5,s,0.9941053
14847,emb,a_2_a_6,s,0.96086365
14847,emb,a_2_a_7,s,0.90548754
14847,emb,a_3_a_4,s,0.89997566
14847,emb,a_3_a_5,s,0.9911147
14847,emb,a_3_a_6,s,0.9588072
14847,emb,a_3_a_7,s,0.9044137
14847,emb,a_4_a_5,s,0.90706503
14847,emb,a_4_a_6,s,0.8739834
14847,emb,a_4_a_7,s,0.85868144
14847,emb,a_5_a_6,s,0.9537448
14847,emb,a_5_a_7,s,0.9078425
14847,emb,a_6_a_7,s,0.9522694
14848,emb,a_0_a_1,s,0.9819
14848,emb,a_0_a_2,s,0.9806242
14848,emb,a_0_a_3,s,0.9868866
14848,emb,a_0_a_4,s,0.98806953
14848,emb,a_0_a_5,s,0.9884648
14848,emb,a_0_a_6,s,0.97885585
14848,emb,a_0_a_7,s,0.98518974
14848,emb,a_1_a_2,s,0.9901224
14848,emb,a_1_a_3,s,0.9865886
14848,emb,a_1_a_4,s,0.9849205
14848,emb,a_1_a_5,s,0.9862287
14848,emb,a_1_a_6,s,0.9955702
14848,emb,a_1_a_7,s,0.9915612
14848,emb,a_2_a_3,s,0.9831191
14848,emb,a_2_a_4,s,0.9848057
14848,emb,a_2_a_5,s,0.98540443
14848,emb,a_2_a_6,s,0.9925963
14848,emb,a_2_a_7,s,0.9888729
14848,emb,a_3_a_4,s,0.9952059
14848,emb,a_3_a_5,s,0.99553114
14848,emb,a_3_a_6,s,0.9857609
14848,emb,a_3_a_7,s,0.98866737
14848,emb,a_4_a_5,s,0.9990685
14848,emb,a_4_a_6,s,0.98590964
14848,emb,a_4_a_7,s,0.9932904
14848,emb,a_5_a_6,s,0.9870263
14848,emb,a_5_a_7,s,0.99404275
14848,emb,a_6_a_7,s,0.99057484
14849,emb,a_0_a_1,s,0.9828728
14849,emb,a_0_a_2,s,0.9943903
14849,emb,a_0_a_3,s,0.94904554
14849,emb,a_0_a_4,s,0.9672446
14849,emb,a_0_a_5,s,0.9501513
14849,emb,a_0_a_6,s,0.96468496
14849,emb,a_0_a_7,s,0.96965325
14849,emb,a_1_a_2,s,0.98262453
14849,emb,a_1_a_3,s,0.95237255
14849,emb,a_1_a_4,s,0.94020104
14849,emb,a_1_a_5,s,0.95193964
14849,emb,a_1_a_6,s,0.9643817
14849,emb,a_1_a_7,s,0.98394626
14849,emb,a_2_a_3,s,0.95719314
14849,emb,a_2_a_4,s,0.9647214
14849,emb,a_2_a_5,s,0.9590012
14849,emb,a_2_a_6,s,0.9725634
14849,emb,a_2_a_7,s,0.97620296
14849,emb,a_3_a_4,s,0.9726313
14849,emb,a_3_a_5,s,0.9917097
14849,emb,a_3_a_6,s,0.95568407
14849,emb,a_3_a_7,s,0.9592806
14849,emb,a_4_a_5,s,0.9723509
14849,emb,a_4_a_6,s,0.938218
14849,emb,a_4_a_7,s,0.9323349
14849,emb,a_5_a_6,s,0.95963204
14849,emb,a_5_a_7,s,0.9610499
14849,emb,a_6_a_7,s,0.9827416
14850,emb,a_0_a_1,s,0.99019086
14850,emb,a_0_a_2,s,0.99019086
14850,emb,a_0_a_3,s,0.98916936
14850,emb,a_0_a_4,s,0.98892784
14850,emb,a_0_a_5,s,0.9889757
14850,emb,a_0_a_6,s,0.9984535
14850,emb,a_0_a_7,s,0.97875434
14850,emb,a_1_a_2,s,0.99999994
14850,emb,a_1_a_3,s,0.98601115
14850,emb,a_1_a_4,s,0.986235
14850,emb,a_1_a_5,s,0.9862686
14850,emb,a_1_a_6,s,0.9918326
14850,emb,a_1_a_7,s,0.99188113
14850,emb,a_2_a_3,s,0.98601115
14850,emb,a_2_a_4,s,0.986235
14850,emb,a_2_a_5,s,0.9862686
14850,emb,a_2_a_6,s,0.9918326
14850,emb,a_2_a_7,s,0.99188113
14850,emb,a_3_a_4,s,0.9996892
14850,emb,a_3_a_5,s,0.9995857
14850,emb,a_3_a_6,s,0.9890886
14850,emb,a_3_a_7,s,0.9721848
14850,emb,a_4_a_5,s,0.9999139
14850,emb,a_4_a_6,s,0.9889821
14850,emb,a_4_a_7,s,0.972895
14850,emb,a_5_a_6,s,0.98901963
14850,emb,a_5_a_7,s,0.9730301
14850,emb,a_6_a_7,s,0.9815086
14851,emb,a_0_a_1,s,0.955202
14851,emb,a_0_a_2,s,0.9417041
14851,emb,a_0_a_3,s,0.9789033
14851,emb,a_0_a_4,s,0.9011619
14851,emb,a_0_a_5,s,0.97367346
14851,emb,a_0_a_6,s,0.87532455
14851,emb,a_0_a_7,s,0.88595885
14851,emb,a_1_a_2,s,0.9896984
14851,emb,a_1_a_3,s,0.9535722
14851,emb,a_1_a_4,s,0.9033382
14851,emb,a_1_a_5,s,0.9837004
14851,emb,a_1_a_6,s,0.8815876
14851,emb,a_1_a_7,s,0.8858204
14851,emb,a_2_a_3,s,0.94401014
14851,emb,a_2_a_4,s,0.8888932
14851,emb,a_2_a_5,s,0.97097826
14851,emb,a_2_a_6,s,0.86626375
14851,emb,a_2_a_7,s,0.86925876
14851,emb,a_3_a_4,s,0.8919078
14851,emb,a_3_a_5,s,0.9607917
14851,emb,a_3_a_6,s,0.8673344
14851,emb,a_3_a_7,s,0.87959814
14851,emb,a_4_a_5,s,0.9020398
14851,emb,a_4_a_6,s,0.96430314
14851,emb,a_4_a_7,s,0.94915575
14851,emb,a_5_a_6,s,0.87781644
14851,emb,a_5_a_7,s,0.88224524
14851,emb,a_6_a_7,s,0.959033
14852,emb,a_0_a_1,s,0.9530847
14852,emb,a_0_a_2,s,0.9860339
14852,emb,a_0_a_3,s,0.9735199
14852,emb,a_0_a_4,s,0.94886357
14852,emb,a_0_a_5,s,0.9664696
14852,emb,a_0_a_6,s,0.98428833
14852,emb,a_0_a_7,s,0.9823967
14852,emb,a_1_a_2,s,0.949186
14852,emb,a_1_a_3,s,0.93753123
14852,emb,a_1_a_4,s,0.9277108
14852,emb,a_1_a_5,s,0.93125004
14852,emb,a_1_a_6,s,0.9420928
14852,emb,a_1_a_7,s,0.94612396
14852,emb,a_2_a_3,s,0.9640827
14852,emb,a_2_a_4,s,0.9551827
14852,emb,a_2_a_5,s,0.97770286
14852,emb,a_2_a_6,s,0.9841728
14852,emb,a_2_a_7,s,0.98027766
14852,emb,a_3_a_4,s,0.9359412
14852,emb,a_3_a_5,s,0.95399165
14852,emb,a_3_a_6,s,0.96332455
14852,emb,a_3_a_7,s,0.9710071
14852,emb,a_4_a_5,s,0.9635346
14852,emb,a_4_a_6,s,0.9604361
14852,emb,a_4_a_7,s,0.9620565
14852,emb,a_5_a_6,s,0.9651658
14852,emb,a_5_a_7,s,0.98624814
14852,emb,a_6_a_7,s,0.9766049
14853,emb,a_0_a_1,s,0.94729906
14853,emb,a_0_a_2,s,0.9270942
14853,emb,a_0_a_3,s,0.9986211
14853,emb,a_0_a_4,s,1.0000001
14853,emb,a_0_a_5,s,1.0000001
14853,emb,a_0_a_6,s,0.9084224
14853,emb,a_0_a_7,s,0.8882865
14853,emb,a_1_a_2,s,0.9867723
14853,emb,a_1_a_3,s,0.951989
14853,emb,a_1_a_4,s,0.94729906
14853,emb,a_1_a_5,s,0.94729906
14853,emb,a_1_a_6,s,0.9542739
14853,emb,a_1_a_7,s,0.9089017
14853,emb,a_2_a_3,s,0.9342033
14853,emb,a_2_a_4,s,0.9270942
14853,emb,a_2_a_5,s,0.9270942
14853,emb,a_2_a_6,s,0.9474508
14853,emb,a_2_a_7,s,0.88422203
14853,emb,a_3_a_4,s,0.9986211
14853,emb,a_3_a_5,s,0.9986211
14853,emb,a_3_a_6,s,0.9117335
14853,emb,a_3_a_7,s,0.8893012
14853,emb,a_4_a_5,s,1.0000001
14853,emb,a_4_a_6,s,0.9084224
14853,emb,a_4_a_7,s,0.8882865
14853,emb,a_5_a_6,s,0.9084224
14853,emb,a_5_a_7,s,0.8882865
14853,emb,a_6_a_7,s,0.9207438
14854,emb,a_0_a_1,s,0.9675697
14854,emb,a_0_a_2,s,0.98271936
14854,emb,a_0_a_3,s,0.98291135
14854,emb,a_0_a_4,s,0.9533437
14854,emb,a_0_a_5,s,0.9486478
14854,emb,a_0_a_6,s,0.94081724
14854,emb,a_0_a_7,s,0.93299574
14854,emb,a_1_a_2,s,0.95880204
14854,emb,a_1_a_3,s,0.9599151
14854,emb,a_1_a_4,s,0.9305155
14854,emb,a_1_a_5,s,0.95049286
14854,emb,a_1_a_6,s,0.92948174
14854,emb,a_1_a_7,s,0.90763545
14854,emb,a_2_a_3,s,0.9685908
14854,emb,a_2_a_4,s,0.95612484
14854,emb,a_2_a_5,s,0.9310871
14854,emb,a_2_a_6,s,0.9408567
14854,emb,a_2_a_7,s,0.9357083
14854,emb,a_3_a_4,s,0.94586486
14854,emb,a_3_a_5,s,0.9441705
14854,emb,a_3_a_6,s,0.9365448
14854,emb,a_3_a_7,s,0.9317863
14854,emb,a_4_a_5,s,0.93808675
14854,emb,a_4_a_6,s,0.9368395
14854,emb,a_4_a_7,s,0.9788301
14854,emb,a_5_a_6,s,0.92077297
14854,emb,a_5_a_7,s,0.9150577
14854,emb,a_6_a_7,s,0.9306507
14855,emb,a_0_a_1,s,0.9931538
14855,emb,a_0_a_2,s,0.9931538
14855,emb,a_0_a_3,s,0.99071705
14855,emb,a_0_a_4,s,0.990964
14855,emb,a_0_a_5,s,1.0
14855,emb,a_0_a_6,s,0.990964
14855,emb,a_0_a_7,s,0.9976995
14855,emb,a_1_a_2,s,1.0000002
14855,emb,a_1_a_3,s,0.9965899
14855,emb,a_1_a_4,s,0.99782705
14855,emb,a_1_a_5,s,0.9931538
14855,emb,a_1_a_6,s,0.99782705
14855,emb,a_1_a_7,s,0.9912691
14855,emb,a_2_a_3,s,0.9965899
14855,emb,a_2_a_4,s,0.99782705
14855,emb,a_2_a_5,s,0.9931538
14855,emb,a_2_a_6,s,0.99782705
14855,emb,a_2_a_7,s,0.9912691
14855,emb,a_3_a_4,s,0.9990891
14855,emb,a_3_a_5,s,0.99071705
14855,emb,a_3_a_6,s,0.9990891
14855,emb,a_3_a_7,s,0.99349576
14855,emb,a_4_a_5,s,0.990964
14855,emb,a_4_a_6,s,0.99999994
14855,emb,a_4_a_7,s,0.99345624
14855,emb,a_5_a_6,s,0.990964
14855,emb,a_5_a_7,s,0.9976995
14855,emb,a_6_a_7,s,0.99345624
14856,emb,a_0_a_1,s,1.0
14856,emb,a_0_a_2,s,0.9988208
14856,emb,a_0_a_3,s,1.0
14856,emb,a_0_a_4,s,1.0
14856,emb,a_0_a_5,s,1.0
14856,emb,a_0_a_6,s,1.0
14856,emb,a_0_a_7,s,1.0
14856,emb,a_1_a_2,s,0.9988208
14856,emb,a_1_a_3,s,1.0
14856,emb,a_1_a_4,s,1.0
14856,emb,a_1_a_5,s,1.0
14856,emb,a_1_a_6,s,1.0
14856,emb,a_1_a_7,s,1.0
14856,emb,a_2_a_3,s,0.9988208
14856,emb,a_2_a_4,s,0.9988208
14856,emb,a_2_a_5,s,0.9988208
14856,emb,a_2_a_6,s,0.9988208
14856,emb,a_2_a_7,s,0.9988208
14856,emb,a_3_a_4,s,1.0
14856,emb,a_3_a_5,s,1.0
14856,emb,a_3_a_6,s,1.0
14856,emb,a_3_a_7,s,1.0
14856,emb,a_4_a_5,s,1.0
14856,emb,a_4_a_6,s,1.0
14856,emb,a_4_a_7,s,1.0
14856,emb,a_5_a_6,s,1.0
14856,emb,a_5_a_7,s,1.0
14856,emb,a_6_a_7,s,1.0
14857,emb,a_0_a_1,s,0.9824993
14857,emb,a_0_a_2,s,0.9262928
14857,emb,a_0_a_3,s,0.9618516
14857,emb,a_0_a_4,s,0.93457794
14857,emb,a_0_a_5,s,0.94702464
14857,emb,a_0_a_6,s,0.9434825
14857,emb,a_0_a_7,s,0.9434825
14857,emb,a_1_a_2,s,0.90684366
14857,emb,a_1_a_3,s,0.96680605
14857,emb,a_1_a_4,s,0.91551924
14857,emb,a_1_a_5,s,0.9222592
14857,emb,a_1_a_6,s,0.9068901
14857,emb,a_1_a_7,s,0.9068901
14857,emb,a_2_a_3,s,0.8995883
14857,emb,a_2_a_4,s,0.9552628
14857,emb,a_2_a_5,s,0.94982415
14857,emb,a_2_a_6,s,0.97719646
14857,emb,a_2_a_7,s,0.97719646
14857,emb,a_3_a_4,s,0.9024641
14857,emb,a_3_a_5,s,0.8995915
14857,emb,a_3_a_6,s,0.8788836
14857,emb,a_3_a_7,s,0.8788836
14857,emb,a_4_a_5,s,0.9844077
14857,emb,a_4_a_6,s,0.94545627
14857,emb,a_4_a_7,s,0.94545627
14857,emb,a_5_a_6,s,0.95836586
14857,emb,a_5_a_7,s,0.95836586
14857,emb,a_6_a_7,s,0.9999998
14858,emb,a_0_a_1,s,0.9888412
14858,emb,a_0_a_2,s,0.9948094
14858,emb,a_0_a_3,s,0.969043
14858,emb,a_0_a_4,s,0.9540064
14858,emb,a_0_a_5,s,0.97774553
14858,emb,a_0_a_6,s,0.9883403
14858,emb,a_0_a_7,s,0.994639
14858,emb,a_1_a_2,s,0.9918357
14858,emb,a_1_a_3,s,0.9637167
14858,emb,a_1_a_4,s,0.9587419
14858,emb,a_1_a_5,s,0.97232723
14858,emb,a_1_a_6,s,0.98575795
14858,emb,a_1_a_7,s,0.98703
14858,emb,a_2_a_3,s,0.97056794
14858,emb,a_2_a_4,s,0.95481503
14858,emb,a_2_a_5,s,0.9790399
14858,emb,a_2_a_6,s,0.9912924
14858,emb,a_2_a_7,s,0.99224985
14858,emb,a_3_a_4,s,0.9352032
14858,emb,a_3_a_5,s,0.9815352
14858,emb,a_3_a_6,s,0.97841036
14858,emb,a_3_a_7,s,0.9705099
14858,emb,a_4_a_5,s,0.9511744
14858,emb,a_4_a_6,s,0.9550953
14858,emb,a_4_a_7,s,0.95293283
14858,emb,a_5_a_6,s,0.9736005
14858,emb,a_5_a_7,s,0.97643685
14858,emb,a_6_a_7,s,0.9894576
14859,emb,a_0_a_1,s,0.97252595
14859,emb,a_0_a_2,s,0.98387706
14859,emb,a_0_a_3,s,0.97409123
14859,emb,a_0_a_4,s,0.9722848
14859,emb,a_0_a_5,s,0.9787399
14859,emb,a_0_a_6,s,0.97919816
14859,emb,a_0_a_7,s,0.97919816
14859,emb,a_1_a_2,s,0.9736095
14859,emb,a_1_a_3,s,0.964769
14859,emb,a_1_a_4,s,0.9829186
14859,emb,a_1_a_5,s,0.97084624
14859,emb,a_1_a_6,s,0.9763074
14859,emb,a_1_a_7,s,0.9763074
14859,emb,a_2_a_3,s,0.9786871
14859,emb,a_2_a_4,s,0.9769907
14859,emb,a_2_a_5,s,0.99318016
14859,emb,a_2_a_6,s,0.9908382
14859,emb,a_2_a_7,s,0.9908382
14859,emb,a_3_a_4,s,0.98002815
14859,emb,a_3_a_5,s,0.978717
14859,emb,a_3_a_6,s,0.9864232
14859,emb,a_3_a_7,s,0.9864232
14859,emb,a_4_a_5,s,0.9739492
14859,emb,a_4_a_6,s,0.9813966
14859,emb,a_4_a_7,s,0.9813966
14859,emb,a_5_a_6,s,0.9917441
14859,emb,a_5_a_7,s,0.9917441
14859,emb,a_6_a_7,s,0.99999976
14860,emb,a_0_a_1,s,0.93659115
14860,emb,a_0_a_2,s,0.9382655
14860,emb,a_0_a_3,s,0.938659
14860,emb,a_0_a_4,s,0.97433037
14860,emb,a_0_a_5,s,0.8843245
14860,emb,a_0_a_6,s,0.90449935
14860,emb,a_0_a_7,s,0.8912885
14860,emb,a_1_a_2,s,0.98566175
